Company ID (Partner),Company ID (Vendor)
118618596,12631585
12479268,12631585
26000816,12631585
12593656,12631585
12535116,12631585
13295710,12631585
13472461,12631585
12561558,12631585
12485065,12631585
12518079,12631585
12414453,12631585
12567290,12631585
12708556,12631585
12843367,12631585
12647248,12631585
12681058,12631585
118035861,12631585
118319541,12631585
12607482,12631585
111538394,12631585
12714676,12631585
12498435,12631585
12686255,12631585
12617328,12631585
115117889,12631585
112397181,12631585
12682340,12631585
12646692,12631585
12678052,12631585
37129582,12631585
12654065,12631585
111846127,12631585
12707570,12624569
26069423,12624569
12787625,12624569
12788338,12624569
12515986,12624569
12486972,12624569
12554140,12624569
12814108,12624569
14018570,12624569
12479477,12624569
12521548,12624569
111753055,12624569
13079315,12624569
12647248,12624569
13067706,12624569
111660480,12624569
12805540,12624569
12447605,12624569
13612914,12563347
12452555,12563347
12530976,12563347
12602600,12563347
12784679,12563347
12520266,12563347
12847183,12563347
12664958,12563347
12637762,12563347
12818798,12563347
111828881,12563347
13372166,12563347
91987356,12563347
111883726,12563347
12508205,12563347
12422581,12563347
12532590,12563347
12635670,12563347
12573162,12563347
118067192,12563347
13111713,12563347
118060177,12563347
13640121,12563347
12538476,12563347
13573323,12563347
12822175,12563347
111824246,12563347
12810390,12563347
107292327,12563347
12815578,12563347
12590580,12563347
12635623,12563347
13388048,12563347
12401981,12563347
112761833,12563347
12593939,12563347
12625269,12563347
12785246,12563347
118345621,12563347
12791074,12563347
12666410,12563347
13641305,12563347
12656671,12563347
12617230,12563347
12602932,12563347
12518757,12563347
118641936,12563347
12549120,12563347
12598682,12563347
12550844,12563347
12544886,12563347
12481922,12563347
12426102,12563347
12661837,12563347
12439392,12563347
37126374,12563347
13647146,12563347
12790262,12563347
12416190,12563347
12606682,12563347
12492855,12563347
12626846,12563347
12815921,12563347
111919955,12563347
12667760,12563347
12809396,12563347
111549110,12563347
12825005,12563347
12517954,12563347
12451043,12563347
13072367,12563347
108752874,12563347
12446226,12563347
12602393,12563347
118649415,12563347
12617431,12563347
111876944,12563347
12452591,12563347
13296454,12563347
12474821,12563347
107213004,12563347
12560473,12563347
107230281,12563347
13065708,12563347
12592993,12563347
12610950,12563347
111949198,12563347
12500829,12563347
12702792,12563347
13062658,12563347
12569090,12563347
13038944,12563347
12692420,12563347
13524490,12563347
118344126,12563347
12671577,12563347
12430163,12563347
25994613,12563347
12697336,12563347
12665533,12563347
12655537,12563347
12675879,12563347
12516546,12563347
12638256,12563347
111821303,12563347
118340508,12563347
13089776,12563347
12624578,12563347
111824650,12563347
12802364,12563347
111859372,12563347
14009594,12563347
118325915,12563347
118081661,12563347
15196401,12563347
12571703,12563347
12648947,12563347
12639737,12563347
12824055,12563347
12676392,12563347
111888538,12563347
111886722,12563347
12690800,12563347
12675355,12563347
12476614,12563347
111977756,12563347
12490864,12563347
12842916,12563347
12639003,12563347
12810928,12563347
26058054,12563347
12456789,12563347
12467783,12563347
12536667,12563347
115022514,12563347
118040354,12563347
13086827,12563347
12627721,12563347
111966111,12563347
13646666,12563347
12468499,12563347
12639698,12563347
12425144,12563347
12686106,12563347
12682186,12563347
118642874,12563347
12646761,12563347
12462039,12563347
12566040,12563347
12535880,12563347
12654690,12563347
12641545,12563347
115135161,12563347
12482056,12563347
12475908,12563347
12512204,12563347
118084093,12563347
12692412,12563347
12415951,12563347
13994169,12563347
12645046,12563347
12526903,12563347
12637701,12563347
12674176,12563347
12814108,12563347
118639210,12563347
12833347,12563347
12555528,12563347
12671801,12563347
12798505,12563347
12490108,12563347
13366253,12563347
12580886,12563347
12611102,12563347
12809125,12563347
12413104,12563347
12431782,12563347
12820751,12563347
26012671,12563347
12403310,12563347
12812474,12563347
12832247,12563347
12633796,12563347
12458765,12563347
111883252,12563347
107214843,12563347
12819788,12563347
12430592,12563347
12564879,12563347
12469148,12563347
12547717,12563347
12829816,12563347
13069509,12563347
12570866,12563347
12449749,12563347
12624566,12563347
12436645,12563347
111890094,12563347
26050483,12563347
13069249,12563347
107307445,12563347
12434639,12563347
26002583,12563347
112398400,12563347
12618923,12563347
12615040,12563347
13077558,12563347
12431116,12563347
12439262,12563347
12701119,12563347
12519007,12563347
118654242,12563347
13573961,12563347
12619880,12563347
12532914,12563347
12681777,12563347
12429130,12563347
12666275,12563347
12486970,12563347
12517913,12563347
12794208,12563347
12411089,12563347
12667716,12563347
13099628,12563347
12525512,12563347
12716438,12563347
118645569,12563347
12511546,12563347
12430766,12563347
92288000,12563347
12622262,12563347
12414233,12563347
12427032,12563347
12400972,12563347
12548279,12563347
12708490,12563347
26105553,12563347
12489551,12563347
108767358,12563347
14018725,12563347
12597814,12563347
12450305,12563347
13078579,12563347
12573190,12563347
14016363,12563347
12544081,12563347
12567291,12563347
13087829,12563347
12556149,12563347
26008321,12563347
12425864,12563347
12682876,12563347
14004072,12563347
12561681,12563347
12651790,12563347
92170369,12563347
37191161,12563347
12829436,12563347
12613227,12563347
13362052,12563347
12821197,12563347
12526982,12563347
115079925,12563347
13121165,12563347
13052083,12563347
12819690,12563347
111840485,12563347
12807944,12563347
12604808,12563347
111806505,12563347
13093118,12563347
12523231,12563347
12549149,12563347
12785622,12563347
26044183,12563347
12494510,12563347
37135208,12563347
12462708,12563347
118059523,12563347
13067618,12563347
14019980,12563347
13112157,12563347
107201928,12563347
12702963,12563347
107460334,12563347
13046252,12563347
14018672,12563347
111905838,12563347
12574976,12563347
12511368,12563347
115080658,12563347
12474870,12563347
118053859,12563347
12827462,12563347
13102558,12563347
12447283,12563347
12659683,12563347
12811777,12563347
12517574,12563347
12526808,12563347
12685552,12563347
12479719,12563347
12438330,12563347
12525036,12563347
92156279,12563347
12529063,12563347
12691895,12563347
12508995,12563347
12526882,12563347
13119083,12563347
12784103,12563347
12439456,12563347
12619141,12563347
13058105,12563347
111861272,12563347
12462694,12563347
12543455,12563347
13051125,12563347
12487434,12563347
12504861,12563347
118019703,12563347
14018982,12563347
12411066,12563347
12578889,12563347
111866180,12563347
91979236,12563347
13113528,12563347
13292903,12563347
12401801,12563347
23730637,12563347
12448714,12563347
13097058,12563347
112673052,12563347
12790444,12563347
12466435,12563347
118329582,12563347
114949055,12563347
118044485,12563347
12431762,12563347
12478888,12563347
12585897,12563347
12646988,12563347
12487889,12563347
13608168,12563347
12618047,12563347
12551354,12563347
12649312,12563347
12673395,12563347
118346825,12563347
13089593,12563347
12808087,12563347
12555630,12563347
12560662,12563347
118034799,12563347
12402794,12563347
12628497,12563347
13047749,12563347
13369487,12563347
12699676,12563347
13114125,12563347
26103966,12563347
12550018,12563347
13095440,12563347
26027073,12563347
12567073,12563347
111842107,12563347
111628228,12563347
12614637,12563347
13077425,12563347
12504750,12563347
111810764,12563347
12673882,12563347
12566300,12563347
112298187,12563347
12528440,12563347
12546481,12563347
107459601,12563347
12574535,12563347
12558191,12563347
12635417,12563347
12655192,12563347
13109466,12563347
12469552,12563347
13107017,12563347
91973209,12563347
112673101,12563347
12407861,12563347
111971057,12563347
12470375,12563347
12418926,12563347
116494211,12563347
12689229,12563347
12424563,12563347
12534654,12563347
13988958,12563347
12581303,12563347
12421738,12563347
12479477,12563347
12569439,12563347
12496297,12563347
13462622,12563347
118021676,12563347
13103721,12563347
12570257,12563347
12446982,12563347
118345716,12563347
12610434,12563347
13098989,12563347
13053788,12563347
12531556,12563347
12692070,12563347
12571732,12563347
12583995,12563347
12629419,12563347
12512282,12563347
107252876,12563347
111915214,12563347
12587879,12563347
111970784,12563347
118027733,12563347
14018855,12563347
12587453,12563347
111487714,12563347
111918154,12563347
13609929,12563347
12446157,12563347
118658137,12563347
92212994,12563347
12624159,12563347
12425919,12563347
12627781,12563347
12845579,12563347
118048727,12563347
12657135,12563347
111606476,12563347
12570264,12563347
12680551,12563347
108751312,12563347
13105780,12563347
111767118,12563347
12681766,12563347
112386520,12563347
12647248,12563347
107264762,12563347
12552992,12563347
12526930,12563347
12478867,12563347
12556682,12563347
12832480,12563347
12539990,12563347
12567314,12563347
12695596,12563347
12576905,12563347
13374160,12563347
26026985,12563347
12580745,12563347
13055351,12563347
12824045,12563347
12565995,12563347
12663213,12563347
107219501,12563347
111514886,12563347
12554355,12563347
12460245,12563347
26009232,12563347
12636507,12563347
115082437,12563347
12407837,12563347
111613172,12563347
12460760,12563347
12467303,12563347
12686305,12563347
12705544,12563347
12487157,12563347
12662465,12563347
108750462,12563347
12811458,12563347
115250528,12563347
12832298,12563347
118648743,12563347
12817966,12563347
12527344,12563347
12459905,12563347
12700003,12563347
12591964,12563347
12593695,12563347
12678813,12563347
12633926,12563347
12563386,12563347
111499939,12563347
12610021,12563347
12605117,12563347
112324459,12563347
12538339,12563347
26074529,12563347
12498435,12563347
13608204,12563347
12565618,12563347
111651447,12563347
12642801,12563347
108766596,12563347
118340749,12563347
111866701,12563347
12704949,12563347
14013099,12563347
12479102,12563347
12653640,12563347
12452982,12563347
111503266,12563347
12578327,12563347
12429058,12563347
12551846,12563347
12676026,12563347
12579620,12563347
12400347,12563347
13577995,12563347
12677933,12563347
12654412,12563347
12594273,12563347
118022319,12563347
12803507,12563347
13100261,12563347
12703844,12563347
12430871,12563347
12624780,12563347
12831627,12563347
12619628,12563347
111965518,12563347
12554692,12563347
12675363,12563347
14018623,12563347
12410549,12563347
12570320,12563347
12643826,12563347
12558756,12563347
12645716,12563347
12842516,12563347
111810533,12563347
12418181,12563347
118618331,12563347
12632865,12563347
12836856,12563347
118023395,12563347
12612038,12563347
12434413,12563347
12487401,12563347
12680067,12563347
12576148,12563347
12488401,12563347
13091719,12563347
12784011,12563347
12521322,12563347
12694407,12563347
12399120,12563347
12648707,12563347
12790689,12563347
118619130,12563347
111880225,12563347
12610877,12563347
12631585,12563347
12414074,12563347
12508519,12563347
107310536,12563347
12684127,12563347
12513063,12563347
12791220,12563347
12538283,12563347
12640261,12563347
118346701,12563347
12790946,12563347
12690618,12563347
111828744,12563347
13048289,12563347
12466813,12563347
12636911,12563347
12696640,12563347
12492329,12563347
12689207,12563347
12668867,12563347
18463263,12563347
13121255,12563347
12504693,12563347
12509021,12563347
13089482,12563347
12497151,12563347
37131224,12563347
12550257,12563347
12425889,12563347
26063317,12563347
12462719,12563347
12563122,12563347
12666845,12563347
12816710,12563347
12789434,12563347
12807776,12563347
108753999,12563347
12418961,12563347
12502048,12563347
118027572,12563347
12789553,12563347
106884596,12563347
12840162,12563347
12579230,12563347
12560790,12563347
13077205,12563347
111840115,12563347
12537364,12563347
12398879,12563347
12561879,12563347
13292469,12563347
12475397,12563347
12598694,12563347
12815986,12563347
12591960,12563347
12412275,12563347
12536063,12563347
118075690,12563347
12533132,12563347
12573283,12563347
12713553,12563347
13367527,12563347
26104569,12563347
12597201,12563347
12691308,12563347
12402392,12563347
12583685,12563347
12610287,12563347
13293070,12563347
12677592,12563347
12556556,12563347
12427478,12563347
111854621,12563347
12651845,12563347
12520514,12563347
111967016,12563347
12540001,12563347
12643443,12563347
12640502,12563347
12462729,12563347
26026285,12563347
12400515,12563347
14019464,12563347
23730580,12563347
12622914,12563347
107226113,12563347
12413585,12563347
13042353,12563347
26103306,12563347
12584518,12563347
12707876,12563347
12576502,12563347
12435561,12563347
13052592,12563347
12416890,12563347
118656096,12563347
12705785,12563347
12592018,12563347
12622926,12563347
107317683,12563347
12506725,12563347
12808934,12563347
118653375,12563347
108754938,12563347
12797324,12563347
12642017,12563347
12563400,12563347
12820375,12563347
12481796,12563347
12645807,12563347
13082812,12563347
13292754,12563347
12496005,12563347
14009291,12563347
12632750,12563347
107262733,12563347
108747324,12563347
12585272,12563347
118661356,12563347
12538423,12563347
12703116,12563347
26060442,12563347
12432269,12563347
13105836,12563347
12803783,12563347
12580624,12563347
118022316,12563347
12567543,12563347
12689328,12563347
12558093,12563347
12459246,12563347
18464292,12563347
111847823,12563347
12675263,12563347
12684885,12563347
12686461,12563347
107342638,12563347
118073650,12563347
12674283,12563347
12535148,12563347
12479076,12563347
92006283,12563347
13052386,12563347
12572717,12563347
12812655,12563347
12572104,12563347
12592194,12563347
26044104,12563347
12576540,12563347
12584696,12563347
12592505,12563347
13042179,12563347
12694183,12563347
12462031,12563347
118337494,12563347
13077431,12563347
13373881,12563347
12838650,12563347
12464250,12563347
12653165,12563347
14019803,12563347
12467105,12563347
118333947,12563347
92130459,12563347
12487297,12563347
13092899,12563347
13079423,12563347
12552489,12563347
12625485,12563347
12401912,12563347
12806990,12563347
12818950,12563347
12848120,12563347
12440829,12563347
12544439,12563347
12638434,12563347
12802699,12563347
12473801,12563347
107354271,12563347
12633280,12563347
12701357,12563347
12790528,12563347
13580838,12563347
12836466,12563347
12687711,12563347
13077841,12563347
12621610,12563347
12536539,12563347
12716900,12563347
13591583,12563347
13642586,12563347
13292500,12563347
12690563,12563347
12796556,12563347
12784805,12563347
26056619,12563347
12796672,12563347
12820801,12563347
12555030,12563347
12822901,12563347
12634450,12563347
12797661,12563347
112321419,12563347
12666007,12563347
12420459,12563347
12677482,12563347
12627573,12563347
12483462,12563347
12483034,12563347
12532841,12563347
12409213,12563347
13105851,12563347
12504711,12563347
111842673,12563347
12519684,12563347
12836591,12563347
12489883,12563347
37130091,12563347
12814905,12563347
13578324,12563347
92286323,12563347
12635920,12563347
118341238,12563347
12702684,12563347
15205263,12563347
12477793,12563347
12455421,12563347
12629258,12563347
13607342,12563347
12542626,12563347
12657598,12563347
12582499,12563347
12706051,12563347
12555900,12563347
12492736,12563347
12508050,12563347
12508053,12563347
12403704,12563347
12474900,12563347
26056494,12563347
12590922,12563347
12464371,12563347
92058940,12563347
12456526,12563347
12645863,12563347
12434796,12563347
12419530,12563347
112315518,12563347
108771254,12563347
118639060,12563347
12510187,12563347
13098999,12563347
12455525,12563347
12543965,12563347
12601767,12563347
12443722,12563347
111878772,12563347
12566454,12563347
12708655,12563347
12419135,12563347
107230964,12563347
12571154,12563347
12485144,12563347
12616422,12563347
12790354,12563347
12545710,12563347
12508855,12563347
12453333,12563347
12805219,12563347
12693550,12563347
108749764,12563347
108760343,12563347
12478620,12563347
25995122,12563347
12499435,12563347
111887113,12563347
12696247,12563347
13048475,12563347
12664293,12563347
12806334,12563347
12513397,12563347
12609560,12563347
12450342,12563347
13113607,12563347
12584146,12563347
12444523,12563347
12415987,12563347
12493614,12563347
25994070,12563347
12550390,12563347
12450601,12563347
12584419,12563347
13121338,12563347
12568237,12563347
111952807,12563347
12592415,12563347
12605042,12563347
12427051,12563347
12670905,12563347
14018798,12563347
12638141,12563347
12816313,12563347
12662949,12563347
13112715,12563347
12492038,12563347
12705883,12563347
26028122,12563347
12848134,12563347
12674031,12563347
106664354,12563347
13072078,12563347
12556683,12563347
12843638,12563347
13362336,12563347
12516909,12563347
12710659,12563347
12804682,12563347
12527200,12563347
12544566,12563347
12645659,12563347
12661175,12563347
111816242,12563347
12705178,12563347
12505827,12563347
12475098,12563347
12480368,12563347
12528392,12563347
12622822,12563347
12716488,12563347
111918070,12563347
12608113,12563347
12840821,12563347
18464759,12563347
12431861,12563347
23730559,12563347
12442911,12563347
12673547,12563347
118343088,12563347
12813476,12563347
12787530,12563347
118028394,12563347
111846545,12563347
108762164,12563347
13093288,12563347
25997195,12563347
14019590,12563347
12644456,12563347
13084486,12563347
115287687,12563347
111927964,12563347
12655469,12563347
12788525,12563347
111807643,12563347
12459455,12563347
12514300,12563347
12711079,12563347
12434042,12563347
13100309,12563347
12552749,12563347
12436500,12563347
12406237,12563347
12534071,12563347
12554500,12563347
112672364,12563347
118317584,12563347
12444573,12563347
12804279,12563347
106578888,12563347
12612710,12563347
12449934,12563347
12792363,12563347
12697570,12563347
12426443,12563347
12521969,12563347
12480075,12563347
13111771,12563347
12619511,12563347
12650198,12563347
26104035,12563347
111923693,12563347
12491075,12563347
12803748,12563347
118627681,12563347
111816648,12563347
12403727,12563347
12551573,12563347
12523364,12563347
12441014,12563347
12560694,12563347
118059579,12563347
26053431,12563347
13366415,12563347
13062487,12563347
111857184,12563347
111975222,12563347
13642755,12563347
118633701,12563347
108758141,12563347
92274794,12563347
12463093,12563347
12522026,12563347
12492459,12563347
111829549,12563347
12511233,12563347
12652089,12563347
12816459,12563347
12529868,12563347
108758091,12563347
12831491,12563347
118635279,12563347
12418771,12563347
13046127,12563347
12425910,12563347
111967017,12563347
118084765,12563347
12500401,12563347
106851731,12563347
12568781,12563347
12813796,12563347
12431978,12563347
12526243,12563347
12440018,12563347
26105520,12563347
12423135,12563347
108758528,12563347
12628935,12563347
12484292,12563347
13116084,12563347
93439968,12563347
13602502,12563347
12652351,12563347
26062099,12563347
13097609,12563347
12601347,12563347
12619237,12563347
12418886,12563347
12676186,12563347
12699608,12563347
26039155,12563347
13993982,12563347
12800088,12563347
12798964,12563347
12803519,12563347
12594815,12563347
12520859,12563347
12483205,12563347
12443397,12563347
92271982,12563347
14000666,12563347
12717167,12563347
13577511,12563347
13360427,12563347
12448112,12563347
12481019,12563347
12547618,12563347
12537149,12563347
12516107,12563347
12674267,12563347
12519736,12563347
118640725,12563347
12565584,12563347
13094978,12563347
37127989,12563347
12627279,12563347
92145571,12563347
12612800,12563347
12452269,12563347
92221143,12563347
12826251,12563347
12404111,12563347
108754356,12563347
12662714,12563347
26028798,12563347
26066844,12563347
13101504,12563347
12471892,12563347
118649788,12563347
107298020,12563347
37190612,12563347
107189737,12563347
12599125,12563347
13044592,12563347
12487089,12563347
12409327,12563347
12612991,12563347
26051185,12563347
12704390,12563347
12817443,12563347
12631703,12563347
12549563,12563347
12795746,12563347
107191467,12563347
12598279,12563347
13645807,12563347
107181870,12563347
12447062,12563347
13366211,12563347
12561558,12563347
12602942,12563347
118629772,12563347
107307540,12563347
12600606,12563347
118028179,12563347
118350433,12563347
12475462,12563347
12707987,12563347
12429382,12563347
12520749,12563347
118636910,12563347
111895602,12563347
12538159,12563347
12784682,12563347
12525045,12563347
12803431,12563347
12830274,12563347
13370386,12563347
37191870,12563347
118646043,12563347
13042931,12563347
12404893,12563347
12554947,12563347
12445900,12563347
118340340,12563347
12712417,12563347
18470159,12563347
12535844,12563347
26066896,12563347
13519561,12563347
118046269,12563347
12576807,12563347
13296580,12563347
13425596,12563347
13514424,12563347
12555856,12563347
12624406,12563347
13371995,12563347
12671418,12563347
26029995,12563347
106925250,12563347
12601332,12563347
12612629,12563347
12802859,12563347
25996612,12563347
12446467,12563347
13056315,12563347
13640130,12563347
12829191,12563347
26044362,12563347
13994204,12563347
13601578,12563347
26069067,12563347
12506477,12563347
12614718,12563347
107298474,12563347
12525928,12563347
12412857,12563347
12448445,12563347
13062628,12563347
12602496,12563347
111513536,12563347
12670992,12563347
12598606,12563347
118635046,12563347
12804362,12563347
12504282,12563347
12589123,12563347
13052991,12563347
118027649,12563347
13387882,12563347
12816724,12563347
12710116,12563347
12412865,12563347
13085792,12563347
12520232,12563347
12533189,12563347
118316169,12563347
13094875,12563347
12626219,12563347
12674763,12563347
12429907,12563347
12423407,12563347
12829886,12563347
111871200,12563347
12588927,12563347
111853850,12563347
12555271,12563347
12647419,12563347
13533017,12563347
12713110,12563347
12790598,12563347
14018739,12563347
118325572,12563347
107353495,12563347
13536066,12563347
111951797,12563347
12423818,12563347
118025187,12563347
107333400,12563347
12669059,12563347
12421871,12563347
12507080,12563347
12406517,12563347
12582258,12563347
112709370,12563347
111811822,12563347
12636321,12563347
26009208,12563347
12838975,12563347
26046938,12563347
12693015,12563347
111964888,12563347
12443382,12563347
12458496,12563347
12666052,12563347
118644849,12563347
12560574,12563347
14009338,12563347
12461500,12563347
12423669,12563347
14019570,12563347
12823971,12563347
12491426,12563347
111936519,12563347
12570447,12563347
12537199,12563347
107344797,12563347
91990149,12563347
13102023,12563347
107344553,12563347
12460370,12563347
12630842,12563347
12823110,12563347
12670243,12563347
12464874,12563347
111857601,12563347
12516768,12563347
12506016,12563347
12621854,12563347
13613528,12563347
12446108,12563347
18462624,12563347
118343141,12563347
12675710,12563347
12415867,12563347
12503707,12563347
12595638,12563347
118650485,12563347
12573273,12563347
118657526,12563347
12666915,12563347
12482729,12563347
12594039,12563347
12673634,12563347
12817282,12563347
12682242,12563347
111954900,12563347
12625352,12563347
12696947,12563347
13078186,12563347
12430767,12563347
12834967,12563347
118626022,12563347
13053809,12563347
12687214,12563347
12481740,12563347
107191750,12563347
12544322,12563347
12833056,12563347
118049013,12563347
12429390,12563347
12405501,12563347
12694252,12563347
13368136,12563347
13595728,12563347
37128090,12563347
12645940,12563347
106931912,12563347
12643623,12563347
12509505,12563347
118345021,12563347
12457441,12563347
12549837,12563347
12478131,12563347
118325800,12563347
12692615,12563347
12448763,12563347
14005257,12563347
12699275,12563347
118649828,12563347
12459188,12563347
12675391,12563347
12553405,12563347
118640689,12563347
26051210,12563347
12459251,12563347
111962010,12563347
111938305,12563347
13411085,12563347
12429472,12563347
12480318,12563347
12551700,12563347
12584920,12563347
118027508,12563347
12639286,12563347
12617894,12563347
111625218,12563347
111845021,12563347
12522666,12563347
12794275,12563347
26051465,12563347
12512640,12563347
12811530,12563347
12824284,12563347
12481917,12563347
12626784,12563347
111644719,12563347
12529935,12563347
111485570,12563347
13052483,12563347
114948206,12563347
112767804,12563347
111495258,12563347
92204221,12563347
12455037,12563347
12824523,12563347
111951826,12563347
13515180,12563347
12406303,12563347
12606159,12563347
111759074,12563347
12543734,12563347
12508737,12563347
12504108,12563347
12716842,12563347
26066891,12563347
118639533,12563347
12811849,12563347
111858281,12563347
13042810,12563347
12806496,12563347
12670302,12563347
107278856,12563347
13390197,12563347
12594204,12563347
12807081,12563347
12595322,12563347
12820577,12563347
12435161,12563347
12652742,12563347
111869524,12563347
12824800,12563347
118044615,12563347
118339227,12563347
12599639,12563347
12418633,12563347
12707240,12563347
13992009,12563347
26061901,12563347
12787931,12563347
12462399,12563347
118638839,12563347
118049086,12563347
118634964,12563347
26050994,12563347
13082449,12563347
12812665,12563347
12594802,12563347
13107814,12563347
12400016,12563347
13105915,12563347
118342541,12563347
13101637,12563347
107223784,12563347
12411443,12563347
12607668,12563347
92213101,12563347
12702397,12563347
12541072,12563347
12410605,12563347
12534096,12563347
12589494,12563347
12696353,12563347
12708592,12563347
12668232,12563347
12581180,12563347
12786690,12563347
13642337,12563347
111903281,12563347
12692455,12563347
12659539,12563347
12715549,12563347
12803551,12563347
13051367,12563347
12451725,12563347
12661436,12563347
12593201,12563347
13092773,12563347
12451203,12563347
12416944,12563347
12671209,12563347
12680160,12563347
118051604,12563347
12441694,12563347
12474458,12563347
12401490,12563347
92216702,12563347
12415812,12563347
12542922,12563347
12622194,12563347
12633993,12563347
111892441,12563347
12665508,12563347
13087105,12563347
12695019,12563347
112399714,12563347
12536289,12563347
12710276,12563347
12829565,12563347
12537094,12563347
12667314,12563347
111819456,12563347
12449085,12563347
12570346,12563347
12563361,12563347
12595746,12563347
12798553,12563347
12630432,12563347
111753055,12563347
111902940,12563347
26052638,12563347
12578356,12563347
12666862,12563347
12663211,12563347
12658064,12563347
12624876,12563347
12649870,12563347
15203705,12563347
25997137,12563347
12570181,12563347
12560143,12563347
13603931,12563347
12412670,12563347
12436810,12563347
13099276,12563347
12424903,12563347
12507371,12563347
12505665,12563347
118318902,12563347
18461453,12563347
12616054,12563347
12438236,12563347
18471024,12563347
12690368,12563347
12696957,12563347
107264966,12563347
12521346,12563347
12634986,12563347
111861877,12563347
107314853,12563347
12677414,12563347
118041107,12563347
12637989,12563347
12618692,12563347
12817802,12563347
12570494,12563347
118327219,12563347
12614545,12563347
12706245,12563347
12529700,12563347
12665786,12563347
14018902,12563347
12679361,12563347
12401519,12563347
111938057,12563347
37197808,12563347
12716608,12563347
12647186,12563347
12501584,12563347
12591086,12563347
12684634,12563347
12648680,12563347
12517454,12563347
12823301,12563347
12814153,12563347
12411778,12563347
13581020,12563347
12486596,12563347
12491635,12563347
12560243,12563347
12498222,12563347
111906513,12563347
14019446,12563347
108771898,12563347
12798259,12563347
12694190,12563347
13072144,12563347
12606328,12563347
12447316,12563347
12677476,12563347
12843334,12563347
37195987,12563347
12646297,12563347
13085685,12563347
12481900,12563347
12535591,12563347
12839683,12563347
108760094,12563347
12662689,12563347
12567368,12563347
15208000,12563347
107302168,12563347
12679692,12563347
12460869,12563347
92053371,12563347
12815669,12563347
12566256,12563347
107328136,12563347
12629443,12563347
12591467,12563347
13646402,12563347
12684004,12563347
12798934,12563347
12442854,12563347
12709745,12563347
37133309,12563347
12587916,12563347
93346797,12563347
26024340,12563347
13046519,12563347
12622579,12563347
13633071,12563347
107344454,12563347
12508191,12563347
112272118,12563347
12469234,12563347
12585811,12563347
12653281,12563347
115188226,12563347
13119517,12563347
12662939,12563347
12438017,12563347
107213248,12563347
12712715,12563347
13051556,12563347
12800439,12563347
12481348,12563347
111622417,12563347
12687071,12563347
12436341,12563347
12785615,12563347
12550170,12563347
12837307,12563347
37192398,12563347
12582358,12563347
26037930,12563347
13640907,12563347
12820050,12563347
26044368,12563347
13088856,12563347
12574316,12563347
12516159,12563347
12413305,12563347
12490497,12563347
12592940,12563347
12627739,12563347
107254765,12563347
111818875,12563347
112756903,12563347
118051754,12563347
92208742,12563347
12486529,12563347
118617554,12563347
12694400,12563347
13118029,12563347
12439930,12563347
12625751,12563347
13366057,12563347
12518577,12563347
12568114,12563347
12577592,12563347
12559208,12563347
12680751,12563347
118340253,12563347
12544042,12563347
13046111,12563347
12664655,12563347
12412605,12563347
12805525,12563347
12633609,12563347
12614204,12563347
12600666,12563347
12570379,12563347
118327746,12563347
12673370,12563347
12453541,12563347
12699370,12563347
12654200,12563347
13115746,12563347
12786193,12563347
13105179,12563347
12784522,12563347
12588378,12563347
118028199,12563347
118319900,12563347
12455098,12563347
12840304,12563347
12487522,12563347
12441312,12563347
12614653,12563347
12677370,12563347
13078361,12563347
108762706,12563347
13462186,12563347
12679587,12563347
13040497,12563347
12463780,12563347
12587904,12563347
92160388,12563347
13100392,12563347
12617293,12563347
118642048,12563347
12582530,12563347
12658059,12563347
13089316,12563347
25997788,12563347
118073919,12563347
12446449,12563347
108772597,12563347
12405142,12563347
12796266,12563347
12554083,12563347
12688775,12563347
13111320,12563347
12413522,12563347
26059194,12563347
13358720,12563347
13360015,12563347
111813939,12563347
12464316,12563347
12501884,12563347
12701049,12563347
12517542,12563347
12688899,12563347
12541834,12563347
118025183,12563347
12690668,12563347
12666689,12563347
12840756,12563347
26052479,12563347
12677975,12563347
12690867,12563347
12449669,12563347
12428693,12563347
12712193,12563347
12793481,12563347
37133809,12563347
15198195,12563347
118346829,12563347
12791025,12563347
12571011,12563347
111962989,12563347
118638995,12563347
116495227,12563347
12844894,12563347
111662657,12563347
12503796,12563347
13079024,12563347
12502436,12563347
106923680,12563347
26040686,12563347
12429639,12563347
12553673,12563347
13072255,12563347
12605752,12563347
12620822,12563347
12801270,12563347
14019154,12563347
12710856,12563347
12830232,12563347
12674371,12563347
12801046,12563347
12641585,12563347
26030434,12563347
108771000,12563347
13094497,12563347
111845721,12563347
13579937,12563347
12595177,12563347
12503158,12563347
13055447,12563347
12582261,12563347
118647568,12563347
108758315,12563347
26000324,12563347
12587674,12563347
12668480,12563347
26062275,12563347
12833618,12563347
12828045,12563347
12612975,12563347
12618629,12563347
12641989,12563347
12611161,12563347
12690693,12563347
12830090,12563347
12437483,12563347
12822688,12563347
12692783,12563347
12715660,12563347
12586415,12563347
12658867,12563347
12632665,12563347
12401208,12563347
12561884,12563347
12797019,12563347
12575740,12563347
92018952,12563347
12654528,12563347
12414034,12563347
12602743,12563347
12610984,12563347
12634331,12563347
118046233,12563347
12840060,12563347
12416117,12563347
12633369,12563347
18471153,12563347
12586984,12563347
118616602,12563347
12786046,12563347
107241632,12563347
12491299,12563347
12510832,12563347
26104023,12563347
13083062,12563347
12514854,12563347
111644113,12563347
12504971,12563347
