tech_group,technology,detail,category,company_id
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,7e765218-b91b-49f8-a213-ca2319d263ee
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,7e765218-b91b-49f8-a213-ca2319d263ee
Software,Network Software,Network Software,System Infrastructure Software,7e765218-b91b-49f8-a213-ca2319d263ee
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,7e765218-b91b-49f8-a213-ca2319d263ee
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,7e765218-b91b-49f8-a213-ca2319d263ee
Hardware,Network Equipment,Network Equipment,Infrastructure,7e765218-b91b-49f8-a213-ca2319d263ee
IT Services,Application Development,Custom Application Development,Project Oriented,7e765218-b91b-49f8-a213-ca2319d263ee
Hardware,Server/Storage,Server/Storage,Infrastructure,7e765218-b91b-49f8-a213-ca2319d263ee
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,7e765218-b91b-49f8-a213-ca2319d263ee
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,1d303f39-468b-401c-942a-2d7fbd606663
IT Services,IT Consulting,IT Consulting,Project Oriented,1d303f39-468b-401c-942a-2d7fbd606663
Software,Security Software,Security Software,System Infrastructure Software,1d303f39-468b-401c-942a-2d7fbd606663
Hardware,Network Equipment,Network Equipment,Infrastructure,1d303f39-468b-401c-942a-2d7fbd606663
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,1d303f39-468b-401c-942a-2d7fbd606663
IT Services,Application Development,Custom Application Development,Project Oriented,1d303f39-468b-401c-942a-2d7fbd606663
IT Services,IT Education and Training,IT Education and Training,Support Services,1d303f39-468b-401c-942a-2d7fbd606663
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,1d303f39-468b-401c-942a-2d7fbd606663
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,e9126902-602e-4a5c-993b-c700c41795ab
Software,Production Applications,Production Applications,Applications,e9126902-602e-4a5c-993b-c700c41795ab
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,e9126902-602e-4a5c-993b-c700c41795ab
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,e9126902-602e-4a5c-993b-c700c41795ab
Software,Security Software,Security Software,System Infrastructure Software,e9126902-602e-4a5c-993b-c700c41795ab
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,e9126902-602e-4a5c-993b-c700c41795ab
Business Services,Business Consulting,Business Consulting,Project Oriented,e9126902-602e-4a5c-993b-c700c41795ab
Hardware,Server/Storage,Server/Storage,Infrastructure,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Hardware,Personal Computing Device,Notebook,Devices,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Hardware,Peripheral,Hardcopy Peripheral,Devices,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Software,Engineering Applications,Engineering Applications,Applications,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Software,Security Software,Security Software,System Infrastructure Software,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Hardware,Personal Computing Device,Desktop,Devices,6e1ece83-e5f5-49b5-9f1f-23feb78a405f
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,9a71778e-6553-4269-976b-bee679fb4686
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,9a71778e-6553-4269-976b-bee679fb4686
Software,Collaborative Applications,Collaborative Applications,Applications,9a71778e-6553-4269-976b-bee679fb4686
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,9a71778e-6553-4269-976b-bee679fb4686
IT Services,IT Consulting,IT Consulting,Project Oriented,9a71778e-6553-4269-976b-bee679fb4686
Software,Production Applications,Production Applications,Applications,9a71778e-6553-4269-976b-bee679fb4686
Hardware,Personal Computing Device,Desktop,Devices,9a71778e-6553-4269-976b-bee679fb4686
IT Services,Application Development,Custom Application Development,Project Oriented,9a71778e-6553-4269-976b-bee679fb4686
Software,Security Software,Security Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Peripheral,PC Monitor,Devices,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,IT Consulting,IT Consulting,Project Oriented,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Technology Outsourcing,Application Management,Managed Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Personal Computing Device,Notebook,Devices,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Application Development,Custom Application Development,Project Oriented,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Personal Computing Device,Tablet,Devices,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Business Services,Business Consulting,Business Consulting,Project Oriented,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Network Equipment,Network Equipment,Infrastructure,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Application Platforms,Application Platforms,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,IT Education and Training,IT Education and Training,Support Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Application Development Software,Application Development Software,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Collaborative Applications,Collaborative Applications,Applications,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Peripheral,Hardcopy Peripheral,Devices,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Server/Storage,Server/Storage,Infrastructure,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Network Software,Network Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Technology Outsourcing,Network and Endpoint Outsourcing Services,Managed Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Storage Software,Storage Software,System Infrastructure Software,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Hardware,Personal Computing Device,Desktop,Devices,bad2796b-08a6-4e81-9b1d-fcf4619970a2
Software,Data Management Software,Data Management Software,Application Development & Deployment,bad2796b-08a6-4e81-9b1d-fcf4619970a2
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,13c3fee2-7007-4103-b371-60597e2157c6
IT Services,IT Consulting,IT Consulting,Project Oriented,13c3fee2-7007-4103-b371-60597e2157c6
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,13c3fee2-7007-4103-b371-60597e2157c6
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,61189d32-f3c4-4419-9208-7a5f43fcd32a
Hardware,Personal Computing Device,Desktop,Devices,61189d32-f3c4-4419-9208-7a5f43fcd32a
Hardware,Personal Computing Device,Tablet,Devices,61189d32-f3c4-4419-9208-7a5f43fcd32a
Hardware,Peripheral,Hardcopy Peripheral,Devices,61189d32-f3c4-4419-9208-7a5f43fcd32a
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,61189d32-f3c4-4419-9208-7a5f43fcd32a
Hardware,Server/Storage,Server/Storage,Infrastructure,61189d32-f3c4-4419-9208-7a5f43fcd32a
Software,Security Software,Security Software,System Infrastructure Software,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,Application Development,Custom Application Development,Project Oriented,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Hardware,Network Equipment,Network Equipment,Infrastructure,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Hardware,Personal Computing Device,Desktop,Devices,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,IT Consulting,IT Consulting,Project Oriented,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Hardware,Personal Computing Device,Notebook,Devices,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,IT Education and Training,IT Education and Training,Support Services,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Software,Network Software,Network Software,System Infrastructure Software,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,dec5f5e7-d0d3-4836-bde0-c2356e3dec5a
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,7546788a-4466-407f-a5c4-7866bb2c0e57
IT Services,IT Consulting,IT Consulting,Project Oriented,7546788a-4466-407f-a5c4-7866bb2c0e57
Hardware,Network Equipment,Network Equipment,Infrastructure,7546788a-4466-407f-a5c4-7866bb2c0e57
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,7546788a-4466-407f-a5c4-7866bb2c0e57
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,7546788a-4466-407f-a5c4-7866bb2c0e57
IT Services,Application Development,Custom Application Development,Project Oriented,7546788a-4466-407f-a5c4-7866bb2c0e57
Hardware,Server/Storage,Server/Storage,Infrastructure,7546788a-4466-407f-a5c4-7866bb2c0e57
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,7546788a-4466-407f-a5c4-7866bb2c0e57
Software,Data Management Software,Data Management Software,Application Development & Deployment,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
IT Services,IT Consulting,IT Consulting,Project Oriented,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
IT Services,Application Development,Custom Application Development,Project Oriented,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,d7ca6c9e-0d72-41bb-a700-a7be2e572a0e
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Hardware,Server/Storage,Server/Storage,Infrastructure,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Software,Application Platforms,Application Platforms,Application Development & Deployment,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Software,Security Software,Security Software,System Infrastructure Software,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Software,Collaborative Applications,Collaborative Applications,Applications,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,57e4ed8d-e52a-4ff2-a89d-a37f3e845e3e
Hardware,Network Equipment,Network Equipment,Infrastructure,04f938cb-b56b-4301-9008-a9bbd189a402
IT Services,Application Development,Custom Application Development,Project Oriented,04f938cb-b56b-4301-9008-a9bbd189a402
Hardware,Server/Storage,Server/Storage,Infrastructure,04f938cb-b56b-4301-9008-a9bbd189a402
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,04f938cb-b56b-4301-9008-a9bbd189a402
Software,Network Software,Network Software,System Infrastructure Software,05de47e1-16d0-42da-af78-c1aee6b6ca8f
IT Services,IT Consulting,IT Consulting,Project Oriented,05de47e1-16d0-42da-af78-c1aee6b6ca8f
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,05de47e1-16d0-42da-af78-c1aee6b6ca8f
Software,Collaborative Applications,Collaborative Applications,Applications,05de47e1-16d0-42da-af78-c1aee6b6ca8f
Hardware,Personal Computing Device,Notebook,Devices,05de47e1-16d0-42da-af78-c1aee6b6ca8f
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,659a9fcc-66ea-45f4-bc70-797b2936588c
Business Services,Business Consulting,Business Consulting,Project Oriented,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Network Software,Network Software,System Infrastructure Software,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,Application Development,Custom Application Development,Project Oriented,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,IT Consulting,IT Consulting,Project Oriented,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Security Software,Security Software,System Infrastructure Software,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Collaborative Applications,Collaborative Applications,Applications,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,659a9fcc-66ea-45f4-bc70-797b2936588c
Hardware,Network Equipment,Network Equipment,Infrastructure,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Data Management Software,Data Management Software,Application Development & Deployment,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,659a9fcc-66ea-45f4-bc70-797b2936588c
IT Services,IT Education and Training,IT Education and Training,Support Services,659a9fcc-66ea-45f4-bc70-797b2936588c
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,Application Development,Custom Application Development,Project Oriented,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,7d430200-e94b-4586-b311-2031cc842e0b
Hardware,Network Equipment,Network Equipment,Infrastructure,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,IT Consulting,IT Consulting,Project Oriented,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,7d430200-e94b-4586-b311-2031cc842e0b
IT Services,IT Education and Training,IT Education and Training,Support Services,7d430200-e94b-4586-b311-2031cc842e0b
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,7d430200-e94b-4586-b311-2031cc842e0b
Software,Storage Software,Storage Software,System Infrastructure Software,7d430200-e94b-4586-b311-2031cc842e0b
Hardware,Server/Storage,Server/Storage,Infrastructure,7d430200-e94b-4586-b311-2031cc842e0b
Software,Collaborative Applications,Collaborative Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
IT Services,IT Education and Training,IT Education and Training,Support Services,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,1241d095-dafb-492a-8223-1d1d3b6beb6c
IT Services,IT Consulting,IT Consulting,Project Oriented,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Security Software,Security Software,System Infrastructure Software,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Application Development Software,Application Development Software,Application Development & Deployment,1241d095-dafb-492a-8223-1d1d3b6beb6c
IT Services,Application Development,Custom Application Development,Project Oriented,1241d095-dafb-492a-8223-1d1d3b6beb6c
Hardware,Server/Storage,Server/Storage,Infrastructure,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Production Applications,Production Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
Hardware,Network Equipment,Network Equipment,Infrastructure,1241d095-dafb-492a-8223-1d1d3b6beb6c
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,1241d095-dafb-492a-8223-1d1d3b6beb6c
Hardware,Personal Computing Device,Desktop,Devices,78b3445b-828b-47ce-a4dc-487fbb946596
Software,Application Development Software,Application Development Software,Application Development & Deployment,78b3445b-828b-47ce-a4dc-487fbb946596
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,78b3445b-828b-47ce-a4dc-487fbb946596
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,78b3445b-828b-47ce-a4dc-487fbb946596
Software,Network Software,Network Software,System Infrastructure Software,78b3445b-828b-47ce-a4dc-487fbb946596
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,78b3445b-828b-47ce-a4dc-487fbb946596
Hardware,Personal Computing Device,Notebook,Devices,78b3445b-828b-47ce-a4dc-487fbb946596
Hardware,Network Equipment,Network Equipment,Infrastructure,78b3445b-828b-47ce-a4dc-487fbb946596
IT Services,IT Education and Training,IT Education and Training,Support Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Technology Outsourcing,Application Management,Managed Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Application Development Software,Application Development Software,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Application Development,Custom Application Development,Project Oriented,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Business Services,Business Consulting,Business Consulting,Project Oriented,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,IT Consulting,IT Consulting,Project Oriented,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Data Management Software,Data Management Software,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Application Platforms,Application Platforms,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,e7875d02-bdfe-44ce-8b3f-507f30ebf350
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,e7875d02-bdfe-44ce-8b3f-507f30ebf350
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,3ca8fd1b-a21d-4b45-af36-f29fde169a22
IT Services,Application Development,Custom Application Development,Project Oriented,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Production Applications,Production Applications,Applications,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Hardware,Personal Computing Device,Desktop,Devices,3ca8fd1b-a21d-4b45-af36-f29fde169a22
IT Services,IT Education and Training,IT Education and Training,Support Services,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,3ca8fd1b-a21d-4b45-af36-f29fde169a22
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Business Services,Business Consulting,Business Consulting,Project Oriented,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Security Software,Security Software,System Infrastructure Software,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Hardware,Network Equipment,Network Equipment,Infrastructure,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Storage Software,Storage Software,System Infrastructure Software,3ca8fd1b-a21d-4b45-af36-f29fde169a22
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Hardware,Server/Storage,Server/Storage,Infrastructure,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Data Management Software,Data Management Software,Application Development & Deployment,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,3ca8fd1b-a21d-4b45-af36-f29fde169a22
IT Services,IT Consulting,IT Consulting,Project Oriented,3ca8fd1b-a21d-4b45-af36-f29fde169a22
Hardware,Network Equipment,Network Equipment,Infrastructure,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
Software,Network Software,Network Software,System Infrastructure Software,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
Software,Security Software,Security Software,System Infrastructure Software,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
Hardware,Server/Storage,Server/Storage,Infrastructure,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
IT Services,Application Development,Custom Application Development,Project Oriented,99fc9a3d-ee2d-4976-b16c-0fa1999e181b
IT Services,IT Consulting,IT Consulting,Project Oriented,0eed11cd-3fab-4815-93c8-be679063174e
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,0eed11cd-3fab-4815-93c8-be679063174e
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,0eed11cd-3fab-4815-93c8-be679063174e
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,0eed11cd-3fab-4815-93c8-be679063174e
IT Services,IT Education and Training,IT Education and Training,Support Services,0eed11cd-3fab-4815-93c8-be679063174e
Software,Security Software,Security Software,System Infrastructure Software,0eed11cd-3fab-4815-93c8-be679063174e
IT Services,IT Consulting,IT Consulting,Project Oriented,0879568a-bd83-47ab-b3f9-34387cf2f29f
Hardware,Network Equipment,Network Equipment,Infrastructure,0879568a-bd83-47ab-b3f9-34387cf2f29f
Software,Network Software,Network Software,System Infrastructure Software,0879568a-bd83-47ab-b3f9-34387cf2f29f
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,0879568a-bd83-47ab-b3f9-34387cf2f29f
IT Services,Application Development,Custom Application Development,Project Oriented,0879568a-bd83-47ab-b3f9-34387cf2f29f
Hardware,Server/Storage,Server/Storage,Infrastructure,0879568a-bd83-47ab-b3f9-34387cf2f29f
