company_id,scope
d5abd2fe-b7ab-45f7-be8b-21ca27a1b90d,Social
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Cloud
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Security
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Robotics
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Big Data and Analytics
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Mobility
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,AI
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,Social
4bbc5f04-9670-45e2-82c2-eeb3f06d2bc7,IoT
c03f9542-6397-4f00-b205-4c799896d99e,Mobility
c03f9542-6397-4f00-b205-4c799896d99e,Big Data and Analytics
c03f9542-6397-4f00-b205-4c799896d99e,AI
c03f9542-6397-4f00-b205-4c799896d99e,IoT
c03f9542-6397-4f00-b205-4c799896d99e,Social
c03f9542-6397-4f00-b205-4c799896d99e,Cloud
e9f0e7be-e7ca-4795-8196-112bda19205c,Social
e9f0e7be-e7ca-4795-8196-112bda19205c,Cloud
e9f0e7be-e7ca-4795-8196-112bda19205c,Big Data and Analytics
e9f0e7be-e7ca-4795-8196-112bda19205c,AI
e9f0e7be-e7ca-4795-8196-112bda19205c,IoT
ad5b8e48-820f-4043-b197-cb9ccda227e5,IoT
ad5b8e48-820f-4043-b197-cb9ccda227e5,Cloud
ad5b8e48-820f-4043-b197-cb9ccda227e5,Security
ad5b8e48-820f-4043-b197-cb9ccda227e5,AI
ad5b8e48-820f-4043-b197-cb9ccda227e5,Robotics
ad5b8e48-820f-4043-b197-cb9ccda227e5,Mobility
01a40b69-4327-476f-acde-30c29e77731e,Cloud
01a40b69-4327-476f-acde-30c29e77731e,Big Data and Analytics
01a40b69-4327-476f-acde-30c29e77731e,Mobility
01a40b69-4327-476f-acde-30c29e77731e,IoT
01a40b69-4327-476f-acde-30c29e77731e,Robotics
01a40b69-4327-476f-acde-30c29e77731e,Social
01a40b69-4327-476f-acde-30c29e77731e,AI
9bbb0043-3f3d-4023-8be0-30ae5dfd44a1,Mobility
9bbb0043-3f3d-4023-8be0-30ae5dfd44a1,Cloud
9bbb0043-3f3d-4023-8be0-30ae5dfd44a1,Social
ff093900-fa5e-47e8-9b72-36e495585eab,IoT
ff093900-fa5e-47e8-9b72-36e495585eab,Mobility
ff093900-fa5e-47e8-9b72-36e495585eab,Cloud
ff093900-fa5e-47e8-9b72-36e495585eab,Social
ff093900-fa5e-47e8-9b72-36e495585eab,Big Data and Analytics
ff093900-fa5e-47e8-9b72-36e495585eab,AI
c59f65b9-7a7e-43f7-9436-09cbaf4fc296,Cloud
c59f65b9-7a7e-43f7-9436-09cbaf4fc296,Security
c59f65b9-7a7e-43f7-9436-09cbaf4fc296,Big Data and Analytics
7bb35b1b-c659-4682-a339-108bbc0948a7,Mobility
a71388dd-6c72-48f0-bd85-d3fb5daf18db,Cloud
a71388dd-6c72-48f0-bd85-d3fb5daf18db,Social
a71388dd-6c72-48f0-bd85-d3fb5daf18db,Big Data and Analytics
a71388dd-6c72-48f0-bd85-d3fb5daf18db,Mobility
a71388dd-6c72-48f0-bd85-d3fb5daf18db,Security
a71388dd-6c72-48f0-bd85-d3fb5daf18db,AI
1d13673b-ef55-4a49-a3b9-27ae31bf6920,Security
1d13673b-ef55-4a49-a3b9-27ae31bf6920,Mobility
1d13673b-ef55-4a49-a3b9-27ae31bf6920,Cloud
c02f4d8a-4c0d-416d-878e-d73c00e45c1f,AI
c02f4d8a-4c0d-416d-878e-d73c00e45c1f,Big Data and Analytics
c02f4d8a-4c0d-416d-878e-d73c00e45c1f,Mobility
c02f4d8a-4c0d-416d-878e-d73c00e45c1f,Cloud
f3bda80b-e8a9-4d79-9c63-99f218828d44,Security
f3bda80b-e8a9-4d79-9c63-99f218828d44,Big Data and Analytics
f3bda80b-e8a9-4d79-9c63-99f218828d44,Mobility
f3bda80b-e8a9-4d79-9c63-99f218828d44,Social
f3bda80b-e8a9-4d79-9c63-99f218828d44,IoT
f3bda80b-e8a9-4d79-9c63-99f218828d44,AI
f3bda80b-e8a9-4d79-9c63-99f218828d44,Cloud
68054353-8a07-4927-9c66-04664d4cf84e,Security
68054353-8a07-4927-9c66-04664d4cf84e,IoT
68054353-8a07-4927-9c66-04664d4cf84e,Social
68054353-8a07-4927-9c66-04664d4cf84e,AI
68054353-8a07-4927-9c66-04664d4cf84e,Mobility
68054353-8a07-4927-9c66-04664d4cf84e,Cloud
68054353-8a07-4927-9c66-04664d4cf84e,Blockchain
68054353-8a07-4927-9c66-04664d4cf84e,Big Data and Analytics
590a513c-4fe1-44d1-a63a-93de3bce9b57,Robotics
590a513c-4fe1-44d1-a63a-93de3bce9b57,Mobility
590a513c-4fe1-44d1-a63a-93de3bce9b57,Social
590a513c-4fe1-44d1-a63a-93de3bce9b57,AI
4a4c2c81-07f9-48da-a342-ef4be4a07d35,Security
4a4c2c81-07f9-48da-a342-ef4be4a07d35,Social
4a4c2c81-07f9-48da-a342-ef4be4a07d35,Big Data and Analytics
4a4c2c81-07f9-48da-a342-ef4be4a07d35,IoT
4a4c2c81-07f9-48da-a342-ef4be4a07d35,AI
3dea0167-384c-4e34-88de-c237f9dc60f3,Security
3dea0167-384c-4e34-88de-c237f9dc60f3,IoT
3dea0167-384c-4e34-88de-c237f9dc60f3,Cloud
3dea0167-384c-4e34-88de-c237f9dc60f3,Big Data and Analytics
3dea0167-384c-4e34-88de-c237f9dc60f3,Mobility
3dea0167-384c-4e34-88de-c237f9dc60f3,Social
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,Cloud
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,Robotics
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,Social
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,Mobility
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,Big Data and Analytics
c520bbc2-41e4-4e0f-bbd6-77744ea508fb,AI
c8ec148f-8e36-476e-a396-8ab20e018a4f,Social
c8ec148f-8e36-476e-a396-8ab20e018a4f,Big Data and Analytics
c8ec148f-8e36-476e-a396-8ab20e018a4f,IoT
c8ec148f-8e36-476e-a396-8ab20e018a4f,Mobility
c8ec148f-8e36-476e-a396-8ab20e018a4f,Robotics
c8ec148f-8e36-476e-a396-8ab20e018a4f,Security
fcec2f41-aab2-4f4e-9026-309faed5f51d,Mobility
fcec2f41-aab2-4f4e-9026-309faed5f51d,Cloud
fcec2f41-aab2-4f4e-9026-309faed5f51d,Big Data and Analytics
fcec2f41-aab2-4f4e-9026-309faed5f51d,IoT
fcec2f41-aab2-4f4e-9026-309faed5f51d,Social
fcec2f41-aab2-4f4e-9026-309faed5f51d,Security
f480d2f2-353c-43b7-8139-cf29de659410,Mobility
f480d2f2-353c-43b7-8139-cf29de659410,IoT
dfce11cf-9c37-4901-a2dc-696ac3aaa406,Robotics
dfce11cf-9c37-4901-a2dc-696ac3aaa406,Mobility
dfce11cf-9c37-4901-a2dc-696ac3aaa406,AI
c3edffb0-fd2f-4ebf-b456-0369c7c042f2,Security
c3edffb0-fd2f-4ebf-b456-0369c7c042f2,Social
ed02a810-6897-4630-9683-a46ebb93d500,Big Data and Analytics
ed02a810-6897-4630-9683-a46ebb93d500,AI
ed02a810-6897-4630-9683-a46ebb93d500,IoT
ed02a810-6897-4630-9683-a46ebb93d500,Security
ed02a810-6897-4630-9683-a46ebb93d500,Cloud
ed02a810-6897-4630-9683-a46ebb93d500,Social
ed02a810-6897-4630-9683-a46ebb93d500,Mobility
5edd400a-3440-42d1-8fc1-08416766d357,Social
5edd400a-3440-42d1-8fc1-08416766d357,Security
5edd400a-3440-42d1-8fc1-08416766d357,Cloud
5edd400a-3440-42d1-8fc1-08416766d357,Big Data and Analytics
5edd400a-3440-42d1-8fc1-08416766d357,Mobility
5edd400a-3440-42d1-8fc1-08416766d357,AI
5edd400a-3440-42d1-8fc1-08416766d357,IoT
453005d6-c8c9-4dc6-bed6-dc46c2b79f09,AI
453005d6-c8c9-4dc6-bed6-dc46c2b79f09,Social
dc0ee828-326f-4f61-a1ca-9560d6b3c6ad,Social
dc0ee828-326f-4f61-a1ca-9560d6b3c6ad,Security
dc0ee828-326f-4f61-a1ca-9560d6b3c6ad,IoT
dc0ee828-326f-4f61-a1ca-9560d6b3c6ad,Mobility
dc0ee828-326f-4f61-a1ca-9560d6b3c6ad,Big Data and Analytics
83b30253-ae03-4474-bbfa-e45cd0185299,IoT
83b30253-ae03-4474-bbfa-e45cd0185299,Big Data and Analytics
83b30253-ae03-4474-bbfa-e45cd0185299,Mobility
83b30253-ae03-4474-bbfa-e45cd0185299,AI
83b30253-ae03-4474-bbfa-e45cd0185299,Social
83b30253-ae03-4474-bbfa-e45cd0185299,AR/VR
83b30253-ae03-4474-bbfa-e45cd0185299,3D Printing
83b30253-ae03-4474-bbfa-e45cd0185299,Cloud
48d6c9e1-3a08-4590-b795-78da431708a4,Big Data and Analytics
48d6c9e1-3a08-4590-b795-78da431708a4,Cloud
48d6c9e1-3a08-4590-b795-78da431708a4,Security
39cb2258-694f-4610-83d0-591bea34b790,Security
39cb2258-694f-4610-83d0-591bea34b790,Big Data and Analytics
39cb2258-694f-4610-83d0-591bea34b790,IoT
39cb2258-694f-4610-83d0-591bea34b790,Cloud
39cb2258-694f-4610-83d0-591bea34b790,AR/VR
39cb2258-694f-4610-83d0-591bea34b790,Mobility
39cb2258-694f-4610-83d0-591bea34b790,Social
39cb2258-694f-4610-83d0-591bea34b790,AI
acb28b80-de93-49cd-a571-bcacb950920c,Cloud
acb28b80-de93-49cd-a571-bcacb950920c,Security
927f1f0a-26f2-44f3-b8de-21ae1c6e3690,Social
927f1f0a-26f2-44f3-b8de-21ae1c6e3690,Big Data and Analytics
3545716c-096d-4766-b741-f40bfc7acc59,Big Data and Analytics
3545716c-096d-4766-b741-f40bfc7acc59,Mobility
3545716c-096d-4766-b741-f40bfc7acc59,AR/VR
3545716c-096d-4766-b741-f40bfc7acc59,Cloud
3545716c-096d-4766-b741-f40bfc7acc59,Social
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,AI
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,Security
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,Big Data and Analytics
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,Cloud
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,Mobility
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,Social
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,IoT
ffd8b12e-4091-40a1-a55f-e3ee4b5133d3,AR/VR
a2c37c13-e067-4323-94f0-8e66e876d333,IoT
a2c37c13-e067-4323-94f0-8e66e876d333,AR/VR
a2c37c13-e067-4323-94f0-8e66e876d333,Security
a2c37c13-e067-4323-94f0-8e66e876d333,Mobility
a2c37c13-e067-4323-94f0-8e66e876d333,Cloud
9ef5710f-f267-433e-b105-569dad9261b6,IoT
9ef5710f-f267-433e-b105-569dad9261b6,AI
9ef5710f-f267-433e-b105-569dad9261b6,Social
9ef5710f-f267-433e-b105-569dad9261b6,Robotics
9ef5710f-f267-433e-b105-569dad9261b6,Big Data and Analytics
9ef5710f-f267-433e-b105-569dad9261b6,Security
f628646d-6904-4409-998c-175e5c228d75,Big Data and Analytics
f628646d-6904-4409-998c-175e5c228d75,Robotics
4c717362-3039-4c78-9a0b-de90d5d5478d,Mobility
4c717362-3039-4c78-9a0b-de90d5d5478d,Social
4c717362-3039-4c78-9a0b-de90d5d5478d,Cloud
4c717362-3039-4c78-9a0b-de90d5d5478d,Big Data and Analytics
4c717362-3039-4c78-9a0b-de90d5d5478d,Security
c58c6307-994d-44e4-9517-0ab761d0a424,AI
c58c6307-994d-44e4-9517-0ab761d0a424,IoT
c58c6307-994d-44e4-9517-0ab761d0a424,Big Data and Analytics
c58c6307-994d-44e4-9517-0ab761d0a424,Blockchain
c58c6307-994d-44e4-9517-0ab761d0a424,Security
c58c6307-994d-44e4-9517-0ab761d0a424,Robotics
c58c6307-994d-44e4-9517-0ab761d0a424,Mobility
c58c6307-994d-44e4-9517-0ab761d0a424,Cloud
c58c6307-994d-44e4-9517-0ab761d0a424,Social
67318afb-2f33-45a1-9ce9-fc20c69fbe69,Big Data and Analytics
67318afb-2f33-45a1-9ce9-fc20c69fbe69,AI
67318afb-2f33-45a1-9ce9-fc20c69fbe69,Cloud
93c40ef2-9897-4d45-a059-ee5f61e34961,Big Data and Analytics
93c40ef2-9897-4d45-a059-ee5f61e34961,Security
93c40ef2-9897-4d45-a059-ee5f61e34961,IoT
93c40ef2-9897-4d45-a059-ee5f61e34961,Mobility
93c40ef2-9897-4d45-a059-ee5f61e34961,Cloud
93c40ef2-9897-4d45-a059-ee5f61e34961,Social
93c40ef2-9897-4d45-a059-ee5f61e34961,AI
93c40ef2-9897-4d45-a059-ee5f61e34961,Blockchain
8b0f2eb6-dcd8-44ae-90b9-7d55e0aee8cd,Mobility
8b0f2eb6-dcd8-44ae-90b9-7d55e0aee8cd,Social
4211d9d6-bee0-47fd-85a1-fbf9d78fa981,Cloud
4211d9d6-bee0-47fd-85a1-fbf9d78fa981,IoT
4211d9d6-bee0-47fd-85a1-fbf9d78fa981,AI
4211d9d6-bee0-47fd-85a1-fbf9d78fa981,Security
57b785d8-2ab1-4586-a70d-def8ffe44458,AI
57b785d8-2ab1-4586-a70d-def8ffe44458,Mobility
6a46b3be-8732-446a-b351-206c557e6f91,Big Data and Analytics
6a46b3be-8732-446a-b351-206c557e6f91,Security
6a46b3be-8732-446a-b351-206c557e6f91,Social
6a46b3be-8732-446a-b351-206c557e6f91,Mobility
6a46b3be-8732-446a-b351-206c557e6f91,Robotics
6a46b3be-8732-446a-b351-206c557e6f91,Cloud
6a46b3be-8732-446a-b351-206c557e6f91,AI
31e6a6b0-55e3-40c6-a1c8-74dd3950883d,Social
31e6a6b0-55e3-40c6-a1c8-74dd3950883d,Mobility
ef8cd001-0d61-445c-81b0-50b2765d2a8d,Big Data and Analytics
ef8cd001-0d61-445c-81b0-50b2765d2a8d,Social
ef8cd001-0d61-445c-81b0-50b2765d2a8d,Cloud
941635b2-a372-4358-89b4-6700e75c8443,IoT
941635b2-a372-4358-89b4-6700e75c8443,AI
941635b2-a372-4358-89b4-6700e75c8443,Blockchain
941635b2-a372-4358-89b4-6700e75c8443,Big Data and Analytics
941635b2-a372-4358-89b4-6700e75c8443,Cloud
941635b2-a372-4358-89b4-6700e75c8443,Social
941635b2-a372-4358-89b4-6700e75c8443,Mobility
79e133ae-bb7b-46c3-948d-34401427c971,Cloud
79e133ae-bb7b-46c3-948d-34401427c971,IoT
79e133ae-bb7b-46c3-948d-34401427c971,Social
79e133ae-bb7b-46c3-948d-34401427c971,Mobility
79e133ae-bb7b-46c3-948d-34401427c971,Big Data and Analytics
8287052b-477d-4999-a748-2f44222f3dff,Social
8287052b-477d-4999-a748-2f44222f3dff,Security
8287052b-477d-4999-a748-2f44222f3dff,IoT
8287052b-477d-4999-a748-2f44222f3dff,Big Data and Analytics
8287052b-477d-4999-a748-2f44222f3dff,Mobility
8287052b-477d-4999-a748-2f44222f3dff,Cloud
8287052b-477d-4999-a748-2f44222f3dff,AI
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,Mobility
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,Cloud
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,Robotics
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,AI
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,Big Data and Analytics
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,Security
05e2a9dd-0204-4d54-a473-c2a309b1f1ff,AR/VR
990522f4-438c-4b2c-98e0-56e197e52a8b,Security
990522f4-438c-4b2c-98e0-56e197e52a8b,Mobility
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,Mobility
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,Security
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,IoT
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,AI
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,Social
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,Big Data and Analytics
fdf04d89-5a9c-49ee-b86b-97e4fb5de323,Cloud
4917a5a1-788b-4d4f-8546-645bd454c1d5,Security
4917a5a1-788b-4d4f-8546-645bd454c1d5,Cloud
4917a5a1-788b-4d4f-8546-645bd454c1d5,Mobility
4917a5a1-788b-4d4f-8546-645bd454c1d5,IoT
4917a5a1-788b-4d4f-8546-645bd454c1d5,Social
7da6c961-4ee5-49c2-adb2-1e8f804680a8,Social
7da6c961-4ee5-49c2-adb2-1e8f804680a8,Robotics
7da6c961-4ee5-49c2-adb2-1e8f804680a8,IoT
4d6f8735-5378-4bd4-aa4b-974fe30249de,Social
4d6f8735-5378-4bd4-aa4b-974fe30249de,Robotics
4d6f8735-5378-4bd4-aa4b-974fe30249de,Big Data and Analytics
4d6f8735-5378-4bd4-aa4b-974fe30249de,IoT
4d6f8735-5378-4bd4-aa4b-974fe30249de,Mobility
4d6f8735-5378-4bd4-aa4b-974fe30249de,3D Printing
4d6f8735-5378-4bd4-aa4b-974fe30249de,AI
4d6f8735-5378-4bd4-aa4b-974fe30249de,Cloud
4d6f8735-5378-4bd4-aa4b-974fe30249de,Security
e0972492-c990-4509-af95-f592cff44691,Big Data and Analytics
e0972492-c990-4509-af95-f592cff44691,Social
e0972492-c990-4509-af95-f592cff44691,Mobility
e0972492-c990-4509-af95-f592cff44691,AI
de21f189-5b37-42cc-8151-7d4c3838b49d,AI
de21f189-5b37-42cc-8151-7d4c3838b49d,IoT
de21f189-5b37-42cc-8151-7d4c3838b49d,Security
de21f189-5b37-42cc-8151-7d4c3838b49d,Cloud
de21f189-5b37-42cc-8151-7d4c3838b49d,Big Data and Analytics
de21f189-5b37-42cc-8151-7d4c3838b49d,Blockchain
de21f189-5b37-42cc-8151-7d4c3838b49d,Robotics
de21f189-5b37-42cc-8151-7d4c3838b49d,Social
fd7a49a1-3354-47b8-bfcf-428ce605b034,Mobility
fd7a49a1-3354-47b8-bfcf-428ce605b034,Big Data and Analytics
fd7a49a1-3354-47b8-bfcf-428ce605b034,Security
fd7a49a1-3354-47b8-bfcf-428ce605b034,Cloud
0efb258e-b553-45b1-b609-e647d026b855,AI
0efb258e-b553-45b1-b609-e647d026b855,Social
0efb258e-b553-45b1-b609-e647d026b855,IoT
0efb258e-b553-45b1-b609-e647d026b855,Big Data and Analytics
0efb258e-b553-45b1-b609-e647d026b855,Cloud
3c7ee40d-5cae-407e-bc1d-5262cef197f9,Security
3c7ee40d-5cae-407e-bc1d-5262cef197f9,AI
3c7ee40d-5cae-407e-bc1d-5262cef197f9,Social
3c7ee40d-5cae-407e-bc1d-5262cef197f9,Mobility
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Mobility
1f302ef9-36b1-4552-9316-c470f5a1b8c0,AI
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Security
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Social
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Cloud
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Big Data and Analytics
1f302ef9-36b1-4552-9316-c470f5a1b8c0,IoT
1f302ef9-36b1-4552-9316-c470f5a1b8c0,Blockchain
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,Big Data and Analytics
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,3D Printing
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,AI
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,Mobility
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,AR/VR
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,Security
00e6f20e-0fbb-41fd-818d-7d0e4deaee14,Cloud
b488e50d-89d8-4f59-8495-2b23c845bcbd,Social
b488e50d-89d8-4f59-8495-2b23c845bcbd,Mobility
b488e50d-89d8-4f59-8495-2b23c845bcbd,Big Data and Analytics
b488e50d-89d8-4f59-8495-2b23c845bcbd,Cloud
a272e0a2-fa9d-49cb-893f-dc764de1ca83,Mobility
a272e0a2-fa9d-49cb-893f-dc764de1ca83,Social
d4b1a756-4819-4370-a628-4857e8fe3026,Cloud
d4b1a756-4819-4370-a628-4857e8fe3026,Social
d4b1a756-4819-4370-a628-4857e8fe3026,Security
8e947f1a-0312-4659-830b-0a4dc07af14c,Security
8e947f1a-0312-4659-830b-0a4dc07af14c,Social
8e947f1a-0312-4659-830b-0a4dc07af14c,Cloud
8e947f1a-0312-4659-830b-0a4dc07af14c,Mobility
00be2d24-1266-4f3d-b898-6b7138ceb1fa,Big Data and Analytics
00be2d24-1266-4f3d-b898-6b7138ceb1fa,Cloud
00be2d24-1266-4f3d-b898-6b7138ceb1fa,Security
00be2d24-1266-4f3d-b898-6b7138ceb1fa,Social
00be2d24-1266-4f3d-b898-6b7138ceb1fa,Mobility
00be2d24-1266-4f3d-b898-6b7138ceb1fa,IoT
00be2d24-1266-4f3d-b898-6b7138ceb1fa,AI
8afe99cf-a6be-437e-a793-8516c1f97ef8,Cloud
8afe99cf-a6be-437e-a793-8516c1f97ef8,Social
8afe99cf-a6be-437e-a793-8516c1f97ef8,Mobility
8afe99cf-a6be-437e-a793-8516c1f97ef8,Security
b8d897bd-56dc-45ae-b950-64ae01e48590,IoT
b8d897bd-56dc-45ae-b950-64ae01e48590,AI
b8d897bd-56dc-45ae-b950-64ae01e48590,Security
b8d897bd-56dc-45ae-b950-64ae01e48590,Cloud
b8d897bd-56dc-45ae-b950-64ae01e48590,Social
b8d897bd-56dc-45ae-b950-64ae01e48590,Mobility
5046122b-a6c1-48d1-8ae1-c2448ab1d40e,Mobility
5046122b-a6c1-48d1-8ae1-c2448ab1d40e,Cloud
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Social
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Mobility
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,IoT
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Cloud
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,AI
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Security
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Blockchain
76ee8466-e12b-40ea-aae2-7432d0ee9cb0,Big Data and Analytics
6f8a3f29-e9da-4fcf-8fd3-8effae2c8858,Big Data and Analytics
6f8a3f29-e9da-4fcf-8fd3-8effae2c8858,AI
6f8a3f29-e9da-4fcf-8fd3-8effae2c8858,Mobility
6f8a3f29-e9da-4fcf-8fd3-8effae2c8858,Social
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Mobility
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Robotics
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Cloud
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Big Data and Analytics
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Social
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,Security
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,IoT
20f8b23a-29ff-460f-9b9f-70fd76aa84a6,AI
2879cfea-d1b1-4000-83e5-805e327ccc82,IoT
2879cfea-d1b1-4000-83e5-805e327ccc82,Mobility
2879cfea-d1b1-4000-83e5-805e327ccc82,Social
2879cfea-d1b1-4000-83e5-805e327ccc82,Security
2879cfea-d1b1-4000-83e5-805e327ccc82,Big Data and Analytics
2879cfea-d1b1-4000-83e5-805e327ccc82,Cloud
78a63f0b-be52-4095-b7da-ef8588250f1f,Security
78a63f0b-be52-4095-b7da-ef8588250f1f,Big Data and Analytics
78a63f0b-be52-4095-b7da-ef8588250f1f,Cloud
78a63f0b-be52-4095-b7da-ef8588250f1f,Mobility
78a63f0b-be52-4095-b7da-ef8588250f1f,Social
78a63f0b-be52-4095-b7da-ef8588250f1f,IoT
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,Cloud
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,IoT
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,AI
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,Social
d4192b7e-93ca-42ef-bd57-960bc4bb12d7,Big Data and Analytics
882af28e-8f24-441b-a9f4-71e27aa73003,Cloud
882af28e-8f24-441b-a9f4-71e27aa73003,Mobility
c4099915-f83a-4270-964c-eb07507a0bb1,IoT
c4099915-f83a-4270-964c-eb07507a0bb1,Mobility
c4099915-f83a-4270-964c-eb07507a0bb1,Big Data and Analytics
c4099915-f83a-4270-964c-eb07507a0bb1,Security
5174b36f-b6c4-491e-b820-a001e8307f8d,Security
5174b36f-b6c4-491e-b820-a001e8307f8d,Social
5174b36f-b6c4-491e-b820-a001e8307f8d,Cloud
5174b36f-b6c4-491e-b820-a001e8307f8d,Mobility
30938f3d-912b-481b-9054-0c3584bf578c,AI
30938f3d-912b-481b-9054-0c3584bf578c,IoT
30938f3d-912b-481b-9054-0c3584bf578c,AR/VR
30938f3d-912b-481b-9054-0c3584bf578c,Robotics
30938f3d-912b-481b-9054-0c3584bf578c,Big Data and Analytics
6a4648e7-1fb3-4a81-8730-91d791cce7f6,Social
6a4648e7-1fb3-4a81-8730-91d791cce7f6,Cloud
6a4648e7-1fb3-4a81-8730-91d791cce7f6,Mobility
6a4648e7-1fb3-4a81-8730-91d791cce7f6,Big Data and Analytics
6a4648e7-1fb3-4a81-8730-91d791cce7f6,Security
6a4648e7-1fb3-4a81-8730-91d791cce7f6,IoT
6a4648e7-1fb3-4a81-8730-91d791cce7f6,AI
b24211e9-5d73-400b-8360-4c5927720ae3,Security
b24211e9-5d73-400b-8360-4c5927720ae3,Cloud
b24211e9-5d73-400b-8360-4c5927720ae3,Mobility
b24211e9-5d73-400b-8360-4c5927720ae3,Big Data and Analytics
b24211e9-5d73-400b-8360-4c5927720ae3,Social
797ea4fb-740e-4995-9b0e-0636188d62ff,Security
797ea4fb-740e-4995-9b0e-0636188d62ff,Mobility
797ea4fb-740e-4995-9b0e-0636188d62ff,Social
22d458b3-69bd-4511-9d06-e8a5f7492e4a,Social
22d458b3-69bd-4511-9d06-e8a5f7492e4a,AI
22d458b3-69bd-4511-9d06-e8a5f7492e4a,Mobility
22d458b3-69bd-4511-9d06-e8a5f7492e4a,Security
9facb0dd-ed48-4972-84b2-be762fa27956,Big Data and Analytics
9facb0dd-ed48-4972-84b2-be762fa27956,Mobility
9facb0dd-ed48-4972-84b2-be762fa27956,IoT
9facb0dd-ed48-4972-84b2-be762fa27956,Social
9facb0dd-ed48-4972-84b2-be762fa27956,Security
9facb0dd-ed48-4972-84b2-be762fa27956,AI
8f8446cb-8873-4984-8814-3741fe241ad0,IoT
8f8446cb-8873-4984-8814-3741fe241ad0,Security
8f8446cb-8873-4984-8814-3741fe241ad0,Mobility
8f8446cb-8873-4984-8814-3741fe241ad0,Social
8f8446cb-8873-4984-8814-3741fe241ad0,Robotics
8f8446cb-8873-4984-8814-3741fe241ad0,Big Data and Analytics
8f8446cb-8873-4984-8814-3741fe241ad0,Cloud
8f8446cb-8873-4984-8814-3741fe241ad0,AI
0b7d91df-4b16-4ba3-8641-dd7776411c72,AR/VR
0b7d91df-4b16-4ba3-8641-dd7776411c72,Robotics
0b7d91df-4b16-4ba3-8641-dd7776411c72,Social
0b7d91df-4b16-4ba3-8641-dd7776411c72,AI
0b7d91df-4b16-4ba3-8641-dd7776411c72,IoT
0b7d91df-4b16-4ba3-8641-dd7776411c72,Mobility
0b7d91df-4b16-4ba3-8641-dd7776411c72,Big Data and Analytics
0c924d86-93c7-4822-aa14-9ede8cbe446c,Cloud
