company_id,coverage
82009942-8768-460c-b001-5f3085a1d9e6,
44ea4d41-99ea-4dfb-89ac-c9e491649177,
c8604ddb-a0d7-4a42-a4ec-3b5c84aee259,Other Cloud: Hybrid/Private/On-prem virtualization
c8604ddb-a0d7-4a42-a4ec-3b5c84aee259,SaaS
b58adca1-9058-4d25-95d6-ba86d1b22567,
751c48c5-0332-4525-b3d9-45886a8b7b6f,
e1a72266-e6e6-4a2e-b114-5d5adafb0c15,PaaS
e1a72266-e6e6-4a2e-b114-5d5adafb0c15,IaaS
e1a72266-e6e6-4a2e-b114-5d5adafb0c15,Other Cloud: Hybrid/Private/On-prem virtualization
e1a72266-e6e6-4a2e-b114-5d5adafb0c15,SaaS
6a8a4db6-61c0-4b1a-b073-27eee93a004d,IaaS
6a8a4db6-61c0-4b1a-b073-27eee93a004d,PaaS
6a8a4db6-61c0-4b1a-b073-27eee93a004d,SaaS
6a8a4db6-61c0-4b1a-b073-27eee93a004d,Other Cloud: Hybrid/Private/On-prem virtualization
601f2bfc-7141-48e9-a99c-0d69c3fd861a,
6fa80462-4efe-494c-979a-2e3dd5af5505,SaaS
aeff9602-e29e-4a95-b240-5c12f12ef807,SaaS
3c475f8e-7eb0-4dc5-81da-9c669ca38756,
be9385be-2da5-4bcf-860d-4475ad3e805d,
cb45649a-fd3c-4164-b8c9-e3e4e316a7c5,SaaS
cb45649a-fd3c-4164-b8c9-e3e4e316a7c5,Other Cloud: Hybrid/Private/On-prem virtualization
6c91cbd6-7442-466c-8088-9cf48094f1ca,
0160568c-aa3c-49af-98ff-da122d2e56f3,
41c0346a-dcec-4204-88b5-d123986966fa,SaaS
437af96a-0667-4b8b-ab36-f17a91440653,SaaS
3589311c-7223-470f-954c-afd37f804028,
c5acec3b-656e-4ff3-b014-317d55e85cda,IaaS
c5acec3b-656e-4ff3-b014-317d55e85cda,Other Cloud: Hybrid/Private/On-prem virtualization
c5acec3b-656e-4ff3-b014-317d55e85cda,SaaS
b9902f56-f304-455f-a6d6-22cc9c9de8c9,SaaS
dd17e619-78c6-4012-b2c1-eff80e2ef998,SaaS
c90c2260-2797-4f26-9324-d743b710f8e5,
079e5066-34b0-4d62-bcf1-ebc513b5ff78,Other Cloud: Hybrid/Private/On-prem virtualization
079e5066-34b0-4d62-bcf1-ebc513b5ff78,IaaS
079e5066-34b0-4d62-bcf1-ebc513b5ff78,SaaS
53d680cf-b186-406d-aca6-e3c857ac64b5,SaaS
a59162aa-047d-4b8b-a0c1-6a2806879645,SaaS
a59162aa-047d-4b8b-a0c1-6a2806879645,Other Cloud: Hybrid/Private/On-prem virtualization
a70b8e0f-ba95-4175-b3a4-d54f352a2be2,Other Cloud: Hybrid/Private/On-prem virtualization
e91673fb-e8c2-451f-be82-c4c5bb08d7e6,SaaS
f48fa2cd-7c61-4080-88f5-d7ca11c0063c,SaaS
f48fa2cd-7c61-4080-88f5-d7ca11c0063c,IaaS
f48fa2cd-7c61-4080-88f5-d7ca11c0063c,Other Cloud: Hybrid/Private/On-prem virtualization
a474272a-1dcd-403f-ab7f-fd29ab8a2d53,
c1813537-2aa1-44dc-a8ec-3d2511eaf28e,
b7cde2ca-9d39-4e3d-af38-91c5dcfd4ed4,SaaS
e102ac4a-31b5-4cb4-9212-c46b5abfa6a5,
ca4fb591-7f68-4410-93e2-a59bfffb21cf,SaaS
0af7c199-6ced-4861-9606-fc67265a33f6,SaaS
0af7c199-6ced-4861-9606-fc67265a33f6,Other Cloud: Hybrid/Private/On-prem virtualization
5b74f169-db61-4ff2-b741-80f9305e269a,IaaS
5b74f169-db61-4ff2-b741-80f9305e269a,SaaS
bedab532-b937-45a3-8e5f-4d289198d2b8,SaaS
bedab532-b937-45a3-8e5f-4d289198d2b8,Other Cloud: Hybrid/Private/On-prem virtualization
ff1d8ea0-fdf2-4239-a0d0-7b1a8cf38f6b,
9741d870-f775-4144-9353-e26822fb5a57,SaaS
9741d870-f775-4144-9353-e26822fb5a57,Other Cloud: Hybrid/Private/On-prem virtualization
37311120-95ba-490e-8718-6fc395d8fa83,SaaS
37311120-95ba-490e-8718-6fc395d8fa83,Other Cloud: Hybrid/Private/On-prem virtualization
7a1fcc77-a696-4db0-9e31-831cbd6c0733,SaaS
7a1fcc77-a696-4db0-9e31-831cbd6c0733,Other Cloud: Hybrid/Private/On-prem virtualization
f8a2dd2a-cfca-4756-837a-6f1a41816327,Other Cloud: Hybrid/Private/On-prem virtualization
2f7dfecf-e65c-4291-8b02-1380d75d56d0,
a935d6ba-432c-4402-ba10-0a309119b00b,SaaS
a935d6ba-432c-4402-ba10-0a309119b00b,Other Cloud: Hybrid/Private/On-prem virtualization
5c1089ec-0409-42bf-974a-96385d753529,IaaS
7d938fd0-0491-4985-8b5b-43307b958343,
e34bb39c-2334-4e09-bea8-95c781363ed0,SaaS
ad4843b2-dde4-4e35-a70f-3344baba67f3,IaaS
ad4843b2-dde4-4e35-a70f-3344baba67f3,SaaS
ad4843b2-dde4-4e35-a70f-3344baba67f3,PaaS
230ca0a0-05c0-48b0-abfa-def02d4fdde4,
586d7157-163b-4086-917c-1ddafd8b527b,
ea2ad9bf-4d2b-4590-9957-ad1c2ed16cea,SaaS
b3577a39-8dfb-48a9-b49e-657abadfbb13,SaaS
7372af9e-594f-4fb7-924a-8b64188f219d,SaaS
7372af9e-594f-4fb7-924a-8b64188f219d,IaaS
babadc28-4527-40f6-9f13-3a429fb4e4be,SaaS
babadc28-4527-40f6-9f13-3a429fb4e4be,Other Cloud: Hybrid/Private/On-prem virtualization
36bf5d74-c936-4fc6-a180-a4854b9e1b14,SaaS
c7c64c84-fec1-4e19-b3ac-9296384dce72,IaaS
c7c64c84-fec1-4e19-b3ac-9296384dce72,PaaS
c7c64c84-fec1-4e19-b3ac-9296384dce72,SaaS
9764f7d5-4199-4d55-bee8-f04117914825,Other Cloud: Hybrid/Private/On-prem virtualization
9764f7d5-4199-4d55-bee8-f04117914825,SaaS
73542d90-52c4-4c5a-88ca-786c4df03376,
6e0642b8-24bd-455b-a1c2-1dfa0e97c421,PaaS
6e0642b8-24bd-455b-a1c2-1dfa0e97c421,Other Cloud: Hybrid/Private/On-prem virtualization
6e0642b8-24bd-455b-a1c2-1dfa0e97c421,SaaS
20ea7301-6ac9-4a66-84cb-89868ad50590,SaaS
6054dccb-6141-4b71-82e1-2e650f2fb648,
6880c444-0e36-4283-8f3a-b8b8c45f7c2a,SaaS
6880c444-0e36-4283-8f3a-b8b8c45f7c2a,Other Cloud: Hybrid/Private/On-prem virtualization
8b63669d-fc30-4a60-a579-b406281365ea,Other Cloud: Hybrid/Private/On-prem virtualization
8b63669d-fc30-4a60-a579-b406281365ea,SaaS
8b63669d-fc30-4a60-a579-b406281365ea,IaaS
8b63669d-fc30-4a60-a579-b406281365ea,PaaS
d633de7d-5ee0-49b9-b6cf-2db2a3857a95,
0da8bd9c-9e85-4555-892a-ede61b8fdb11,Other Cloud: Hybrid/Private/On-prem virtualization
0da8bd9c-9e85-4555-892a-ede61b8fdb11,SaaS
a689af3e-effa-4893-bdfa-a6cc48436aef,Other Cloud: Hybrid/Private/On-prem virtualization
bf1400f6-ffcc-4d49-a133-a2c0c95a68fe,PaaS
bf1400f6-ffcc-4d49-a133-a2c0c95a68fe,Other Cloud: Hybrid/Private/On-prem virtualization
bf1400f6-ffcc-4d49-a133-a2c0c95a68fe,SaaS
bf1400f6-ffcc-4d49-a133-a2c0c95a68fe,IaaS
ed8f5d28-df99-4455-9659-3dc3c633bfde,
06eb5e71-2167-4fd2-8c68-7567ddc74d57,
fc227572-a88d-460f-8d10-70c364c78bc6,
2ff5ad4f-c219-425e-bbbf-120a9c86037f,SaaS
2ff5ad4f-c219-425e-bbbf-120a9c86037f,Other Cloud: Hybrid/Private/On-prem virtualization
5d614bf8-66e8-4f64-bcb5-05dfbd579280,IaaS
5d614bf8-66e8-4f64-bcb5-05dfbd579280,Other Cloud: Hybrid/Private/On-prem virtualization
5d614bf8-66e8-4f64-bcb5-05dfbd579280,PaaS
5d614bf8-66e8-4f64-bcb5-05dfbd579280,SaaS
76bc6c4a-c527-44b3-aadb-d5ea1f1a0ef1,SaaS
76bc6c4a-c527-44b3-aadb-d5ea1f1a0ef1,Other Cloud: Hybrid/Private/On-prem virtualization
197c06e0-96f3-4d5e-8c33-b7a3b6de3551,SaaS
9f119126-9f0c-46b3-a3ae-d85ee1cb2d9c,
08cb0005-fc3c-4a75-bca1-b908d4a46346,SaaS
08cb0005-fc3c-4a75-bca1-b908d4a46346,Other Cloud: Hybrid/Private/On-prem virtualization
72ba7622-77aa-420e-8583-46d4b48d8194,
2fd15e18-1b2b-4650-a5d8-89bc10be9d50,SaaS
826b0d81-0074-4731-86ae-b749c5a42534,
146111bc-006e-415a-ac7c-1507c0f5befc,
49a99cc1-b365-48ce-ba25-c4faf63e6167,SaaS
f978cd4d-3311-4768-8f2c-ad0fe9efa52d,IaaS
f978cd4d-3311-4768-8f2c-ad0fe9efa52d,SaaS
